group	entry	jp	ko
269	2	漢中へ攻め込んだ曹操は、張魯の下で働く‖⏎奸臣・楊松を上手く抱き込み、張魯を降伏‖⏎させた。漢中は思いのほか早く安定し、さ‖⏎らに徳という元馬超配下の名将も得た。‖⏎曹操は、この勢いに乗り、蜀を目指して軍‖⏎を進める。そして、蜀への足がかりを作る‖⏎ため、まずは張を主力とした部隊に葭萌‖⏎関を攻撃させた。だが、葭萌関を守るのは‖⏎燕人張飛を中心とした、蜀軍の精鋭であっ‖⏎た。‖⏎　　　　　　　　　　　　　　クリア：‖{01D7:0}⏎{0022}	한중으로 쳐들어간 조조는, 장로 밑의‖⏎간신 양송을 끌어들여 장로를‖⏎항복시켰다. 한중은 뜻밖에 빨리‖⏎안정되었고, 나아가 마초의 옛 부하인‖⏎명장 방덕까지 얻었다. 조조는 이 기세를‖⏎타고 촉으로 군을 낸다. 그리고 촉으로‖⏎가는 발판을 만들고자, 먼저 장합을‖⏎주력으로 한 부대에게 가맹관을 치게‖⏎했다. 그러나 가맹관을 지키는 것은 연인‖⏎장비를 중심으로 한 촉군의 정예였다.‖⏎　　　　　　　　　　　　　　클리어:‖{01D7:0}⏎{0022}
269	3	漢中は、漢の高祖劉邦が楚の項羽と戦う力‖⏎をたくわえた地として名高い。この地を巡‖⏎り、魏と蜀が激突する。魏は蜀への足がか‖⏎りを得るために、蜀は長安への道を確保す‖⏎るために、戦いを繰り広げようとした。万‖⏎一、魏軍が敗れるようなことがあれば、蜀‖⏎軍に漢中東部の通過を許すことになり、一‖⏎気に長安まで攻め込まれてしまう。この戦‖⏎を勝負どころと考えた曹操は、名将をそろ‖⏎え、万全の構えを見せる。‖⏎　　　　　　　　　　　　　　クリア：‖{01D7:0}⏎{0022}	한중은 한의 고조 유방이 초의 항우와‖⏎싸울 힘을 기른 땅으로 이름 높다. 이‖⏎땅을 두고 위와 촉이 격돌한다. 위는‖⏎촉으로 가는 발판을 얻고자, 촉은‖⏎장안으로 가는 길을 확보하고자 싸움을‖⏎벌이려 했다. 만일 위군이 패한다면‖⏎촉군에게 한중 동부의 통과를 허락하는‖⏎꼴이 되어, 단숨에 장안까지 쳐들어오게‖⏎된다. 이 싸움을 승부처로 본 조조는‖⏎명장을 모아 만전의 태세를 보인다.‖⏎　　　　　　　　　　　　　　클리어:‖{01D7:0}⏎{0022}
269	4	なんとか漢中の領有を確保した曹操は、つ‖⏎いに蜀の本格的な制圧に乗り出す。長安か‖⏎ら蜀に入るためには剣閣関を突破するしか‖⏎ない。だが、剣閣関は、その険しい地形ゆ‖⏎え難攻不落の要塞として知られていた。‖⏎「蜀の桟道」と呼ばれる細く険しい道を進‖⏎まねばならない曹操軍は、蜀軍との戦いの‖⏎みならず、兵糧の輸送にも苦しめられる。‖⏎蜀への遠征は予想以上に困難なものとなっ‖⏎た。‖⏎　　　　　　　　　　　　　　クリア：‖{01D7:0}⏎{0022}	그럭저럭 한중의 영유를 굳힌 조조는,‖⏎마침내 촉의 본격적인 제압에 나선다.‖⏎장안에서 촉으로 들어가려면 검각관을‖⏎돌파하는 수밖에 없다. 그러나 검각관은‖⏎험한 지형 탓에 난공불락의 요새로‖⏎알려져 있었다. 「촉의 잔도」라 불리는‖⏎좁고 험한 길을 나아가야 하는 조조군은,‖⏎촉군과의 싸움뿐 아니라 병량 수송에도‖⏎시달린다. 촉으로의 원정은 예상보다‖⏎어려운 것이 되었다.‖⏎　　　　　　　　　　　　　　클리어:‖{01D7:0}⏎{0022}
269	5	漢王朝を復興させる夢を叶えるために、長‖⏎安を奪ってその足がかりとしたい劉備は、‖⏎勢いに乗じて子午谷から一気に長安を急襲‖⏎した。蜀軍と漢中で戦っていた曹操はこの‖⏎知らせを聞き、すぐに漢中より引き返す。‖⏎曹操はすぐに諸将を召集し、全力で長安を‖⏎死守する構えを示した。一方の蜀も、関羽‖⏎を始めとする各地の軍勢を長安に集結。こ‖⏎こに魏と蜀の長安を巡る一大決戦が始まろ‖⏎うとしていた。‖⏎　　　　　　　　　　　　　　クリア：‖{01D7:0}⏎{0022}	한왕조 부흥의 꿈을 이루고자, 장안을‖⏎빼앗아 그 발판으로 삼으려 한 유비는‖⏎기세를 몰아 자오곡에서 단숨에 장안을‖⏎급습했다. 촉군과 한중에서 싸우던‖⏎조조는 이 소식을 듣고 곧 한중에서‖⏎돌아온다. 조조는 곧 장수들을 불러 모아‖⏎전력으로 장안을 사수할 태세를 보였다.‖⏎한편 촉도 관우를 비롯한 각지의 군세를‖⏎장안에 모은다. 여기에 위와 촉의 장안을‖⏎둘러싼 일대 결전이 시작되려 했다.‖⏎　　　　　　　　　　　　　　클리어:‖{01D7:0}⏎{0022}
269	6	魏が漢中の支配に手間取る間に、蜀は漢中‖⏎の要所・天蕩山を支配していた。蜀は、こ‖⏎の地で兵糧や兵器をたくわえ、魏に隙があ‖⏎れば、いつでも漢中を攻略しようと企んで‖⏎いた。呉の動向を常にうかがう必要がある‖⏎魏は、漢中に大軍を割くことはできない。‖⏎だが、荊州の関羽は虎視眈々と中原を狙っ‖⏎ている。後顧の憂いをなくすためにも、魏‖⏎は大軍に頼らずに、漢中を制覇する必要が‖⏎あったのである。‖⏎　　　　　　　　　　　　　　クリア：‖{01D7:0}⏎{0022}	위가 한중 지배에 애를 먹는 사이, 촉은‖⏎한중의 요충인 천탕산을 지배하고‖⏎있었다. 촉은 이 땅에 병량과 병기를‖⏎쌓아 두고, 위에 틈이 있으면 언제든‖⏎한중을 공략하려 했다. 오의 동향을 늘‖⏎살펴야 하는 위는 한중에 대군을 못‖⏎돌린다. 게다가 형주의 관우는 호시탐탐‖⏎중원을 노리고 있다. 뒷근심을 없애기‖⏎위해서도 위는 대군에 기대지 않고‖⏎한중을 제패해야 했다.‖⏎　　　　　　　　　　　　　　클리어:‖{01D7:0}⏎{0022}
269	7	剣閣を陥落させた曹操は、兵糧の輸送道も‖⏎確保し、成都への途上にある城を次々に陥‖⏎落させる。そして、ついに蜀の制覇まであ‖⏎と一歩というところまでこぎつけた。‖⏎対する劉備にとっては、蜀を失うことは天‖⏎下三分の計の崩壊につながる、漢朝復興の‖⏎ためにも、ここはなんとしても蜀の地を死‖⏎守せねばならなかった。劉備は荊州や南蛮‖⏎からも援軍を呼び寄せ、曹操軍の侵攻を食‖⏎い止めようとする。‖⏎　　　　　　　　　　　　　　クリア：‖{01D7:0}⏎{0022}	검각을 함락시킨 조조는 병량 수송로도‖⏎확보하고, 성도로 가는 길목의 성을‖⏎차례로 떨어뜨린다. 그리하여 마침내 촉‖⏎제패까지 한 걸음 남은 곳에 이르렀다.‖⏎맞서는 유비에게 촉을 잃는 일은‖⏎천하삼분지계의 붕괴로 이어진다. 한조‖⏎부흥을 위해서도 여기서 어떻게든 촉‖⏎땅을 사수해야 했다. 유비는 형주와‖⏎남만에서도 원군을 불러들여 조조군의‖⏎침공을 막으려 한다.‖⏎　　　　　　　　　　　　　　클리어:‖{01D7:0}⏎{0022}
269	8	蜀に反乱した南蛮の制圧を終えた諸葛亮は‖⏎馬謖の計により司馬懿を左遷させることに‖⏎成功する。機が熟したと判断した諸葛亮は‖⏎劉禅に「出師の表」を上奏、長安攻略を目‖⏎指して軍を進めた。司馬懿を欠く魏の陣営‖⏎は、夏侯淵の子で、夏侯惇の養子となった‖⏎夏侯楙を総大将に据え、名参謀・程昱の息‖⏎子である程武を中心とした軍勢でこれを迎‖⏎撃する。蜀軍と魏軍は鳳鳴山にて対峙し、‖⏎ここに諸葛亮の北伐が始まるのだった。‖⏎　　　　　　　　　　　　　　クリア：‖{01D7:0}⏎{0022}	촉에 반란한 남만을 제압한 제갈량은‖⏎마속의 계책으로 사마의를 좌천시켰다.‖⏎때가 무르익자 제갈량은 유선에게‖⏎「출사표」를 올리고 장안 공략에‖⏎나섰다. 사마의를 잃은 위의 진영은‖⏎하후연의 아들로 하후돈의 양자가 된‖⏎하후무를 총대장으로 세우고, 정욱의‖⏎아들 정무를 중심으로 맞선다. 촉군과‖⏎위군은 봉명산에서 대치하고, 여기에‖⏎제갈량의 북벌이 시작되었다.‖⏎　　　　　　　　　　　　　　클리어:‖{01D7:0}⏎{0022}
269	9	北伐初の本格的な戦いとなった鳳鳴山で、‖⏎蜀軍は寡兵ながらも魏軍を打ち破る。捕り‖⏎逃した夏侯楙を追い、天水に軍を進める諸‖⏎葛亮。だが、真の目的は、天水を長安攻略‖⏎の足がかりとし、また魏との国力の差を少‖⏎しでも縮めて、北伐を有利に進めることで‖⏎あった。既に、掌中にあると思われた天水‖⏎だったがそこには、諸葛亮をして麒麟児と‖⏎言わしめるような武将が潜んでいたのであ‖⏎る。‖⏎　　　　　　　　　　　　　　クリア：‖{01D7:0}⏎{0022}	북벌 첫 본격적인 싸움이 된 봉명산에서‖⏎촉군은 적은 병력으로도 위군을‖⏎무찌른다. 놓친 하후무를 쫓아 천수로‖⏎군을 나아가게 하는 제갈량. 그러나‖⏎참뜻은 천수를 장안 공략의 발판으로‖⏎삼고, 또 위와의 국력 차를 조금이나마‖⏎줄여 북벌을 유리하게 이끄는 데 있었다.‖⏎이미 손안에 든 듯하던 천수였으나,‖⏎그곳에는 제갈량으로 하여금 기린아라‖⏎이르게 할 무장이 숨어 있었다.‖⏎　　　　　　　　　　　　　　클리어:‖{01D7:0}⏎{0022}
269	10	鳳鳴山で夏侯楙を大敗せしめ、その身柄を‖⏎確保した諸葛亮は、天水に住む青年・姜維‖⏎を得ることと引き換えに、夏侯楙を解放し‖⏎た。‖⏎その後、諸葛亮は祁山へ軍を進めるが、そ‖⏎こには魏の名将・曹真が待ち構える。軍師‖⏎・王朗、副都督・郭淮を従え、諸葛亮を迎‖⏎撃する曹真。一方、魏の都では、鐘らに‖⏎より、左遷された司馬懿の復権案が持ち上‖⏎がっていた。‖⏎　　　　　　　　　　　　　　クリア：‖{01D7:0}⏎{0022}	봉명산에서 하후무를 크게 깨뜨리고 그‖⏎신병을 확보한 제갈량은, 천수에 사는‖⏎청년 강유를 얻는 것과 맞바꾸어‖⏎하후무를 풀어 주었다. 그 뒤 제갈량은‖⏎기산으로 군을 나아가지만, 그곳에는‖⏎위의 명장 조진이 기다리고 있다. 군사‖⏎왕랑과 부도독 곽회를 거느리고 제갈량을‖⏎맞아 치는 조진. 한편 위의 도읍에서는‖⏎종요 등에 의해 좌천된 사마의의‖⏎복권안이 오르고 있었다.‖⏎　　　　　　　　　　　　　　클리어:‖{01D7:0}⏎{0022}
269	11	第一次北伐を断念した諸葛亮は、漢中へ退‖⏎く準備を整える。だが司馬懿が指揮する魏‖⏎軍の動きは速く、戦いは避けられないもの‖⏎となった。蜀軍の殿を務めるのは五虎将最‖⏎後の生き残りである老将・趙雲。蜀の命運‖⏎は、趙雲が魏軍の追撃をかわせるかどうか‖⏎にかかっていた。‖⏎一方、趙雲の身を案じる諸葛亮は、関興・‖⏎張苞に救出を命じる。命に代えても趙雲を‖⏎救い出す覚悟を決め、両将は死地へ赴く。‖⏎　　　　　　　　　　　　　　クリア：‖{01D7:0}⏎{0022}	제1차 북벌을 단념한 제갈량은 한중으로‖⏎물러날 채비를 한다. 그러나 사마의가‖⏎지휘하는 위군의 움직임은 빨라 싸움을‖⏎피할 수 없었다. 촉군의 후미를 맡는‖⏎이는 오호장 마지막 생존자인 노장 조운.‖⏎촉의 명운은 조운이 위군의 추격을‖⏎따돌리는지에 달려 있었다. 한편 조운을‖⏎염려한 제갈량은 관흥과 장포에게 구출을‖⏎명한다. 목숨과 바꾸어서라도 조운을‖⏎구할 각오로 두 장수는 사지로 향한다.‖⏎　　　　　　　　　　　　　　클리어:‖{01D7:0}⏎{0022}
269	12	祁山で曹真率いる魏軍に快勝した諸葛亮は‖⏎ついに司馬懿と直接対決の時を迎える。‖⏎街亭を制する者がこの戦を制すると読んだ‖⏎両者は、ともに主力を街亭へ送る。諸葛亮‖⏎が送ったのは、若き知将・馬謖を総大将と‖⏎する部隊。これに王平、魏延、高翔らの有‖⏎能な諸将が加わり、勝利はゆるぎないもの‖⏎に思えた。だが、当の馬謖は諸葛亮の命に‖⏎背いた陣を敷き危機にさらされてしまう。‖⏎　‖⏎　　　　　　　　　　　　　　クリア：‖{01D7:0}⏎{0022}	기산에서 조진이 이끄는 위군에 쾌승한‖⏎제갈량은 마침내 사마의와 직접 맞설‖⏎때를 맞는다. 가정을 차지하는 자가 이‖⏎싸움을 이긴다고 본 두 사람은 주력을‖⏎가정으로 보낸다. 제갈량이 보낸 것은‖⏎젊은 지장 마속을 총대장으로 하는 부대.‖⏎여기에 왕평, 위연, 고상 등 유능한‖⏎장수들이 더해져 승리는 흔들림 없어‖⏎보였다. 그러나 정작 마속은 제갈량의‖⏎명을 어긴 진을 쳐 위기에 빠진다.‖⏎　　　　　　　　　　　　　　클리어:‖{01D7:0}⏎{0022}
269	13	なんとか漢中への退却に成功した蜀軍。だ‖⏎が、そのために払った犠牲は大きかった。‖⏎特に、蜀の最大の功臣・趙雲を失ったこと‖⏎で、諸葛亮はもちろん、蜀の民までもが悲‖⏎しみに打ちひしがれていた。‖⏎魏軍はこの機を逃さず、間髪入れずに漢中‖⏎そして蜀本土へ攻め入ろうとし、蜀は存亡‖⏎の危機にさらされた。諸葛亮が、先帝の恩‖⏎顧に報い、国を護るために自ら迎撃の部隊‖⏎を率いて出陣する。‖⏎　　　　　　　　　　　　　　クリア：‖{01D7:0}⏎{0022}	그럭저럭 한중으로의 퇴각에 성공한‖⏎촉군. 그러나 그 때문에 치른 희생은‖⏎컸다. 특히 촉 최대의 공신 조운을 잃은‖⏎일로 제갈량은 물론 촉의 백성까지도‖⏎슬픔에 잠겨 있었다. 위군은 이 기회를‖⏎놓치지 않고 곧바로 한중, 나아가 촉‖⏎본토로 쳐들어가려 하여 촉은 존망의‖⏎위기에 놓였다. 제갈량이 선제의 은혜에‖⏎보답하고 나라를 지키기 위하여 몸소‖⏎요격 부대를 이끌고 출진한다.‖⏎　　　　　　　　　　　　　　클리어:‖{01D7:0}⏎{0022}
269	14	初の北伐から幾年もの歳月が流れた。諸葛‖⏎亮を支えてきた趙雲や張苞、そして関興と‖⏎いった名将は次々に世を去り、北伐は継続‖⏎困難な状況となっていた。そして、他なら‖⏎ぬ諸葛亮自身の命も燃え尽きようとしてい‖⏎た。だが、諸葛亮は自らの使命を全うする‖⏎ために、劉禅に最後の別れを告げ、軍を率‖⏎いて北へ向かう。漢中を抜け五丈原に陣を‖⏎構えた諸葛亮。対する司馬懿は徹底した持‖⏎久戦を挑むのだった。‖⏎　　　　　　　　　　　　　　クリア：‖{01D7:0}⏎{0022}	첫 북벌로부터 여러 해가 흘렀다.‖⏎제갈량을 떠받쳐 온 조운과 장포, 그리고‖⏎관흥 같은 명장은 잇달아 세상을 떠나‖⏎북벌은 잇기 어려운 형편이 되었다.‖⏎그리고 다름 아닌 제갈량 자신의 목숨도‖⏎다해 가고 있었다. 그러나 제갈량은 제‖⏎사명을 다하고자 유선에게 마지막 이별을‖⏎고하고 북으로 향한다. 한중을 지나‖⏎오장원에 진을 친 제갈량. 맞서는‖⏎사마의는 철저한 지구전을 건다.‖⏎　　　　　　　　　　　　　　클리어:‖{01D7:0}⏎{0022}
269	15	馬謖の軍規違反はあったものの、諸将の奮‖⏎闘もあり蜀軍はみごと街亭を制した。だが‖⏎諸葛亮は、馬謖を許すことができず、処刑‖⏎して軍を引き締める。その後、ついに諸葛‖⏎亮は北伐最大の目標である長安へ軍を進め‖⏎る。対する魏では曹叡自ら出陣して、この‖⏎戦にかける意気込みを示し、司馬懿も参軍‖⏎として加わる。死力を尽くして長安を守ら‖⏎んとする魏の軍勢を前に、蜀はかつてない‖⏎激しい戦いを強いられるのだった。‖⏎　　　　　　　　　　　　　　クリア：‖{01D7:0}⏎{0022}	마속의 군규 위반이 있었지만 장수들의‖⏎분투로 촉군은 가정을 차지했다. 그러나‖⏎제갈량은 마속을 용서하지 않고 처형하여‖⏎군을 다잡는다. 그 뒤 제갈량은 북벌‖⏎최대의 목표인 장안으로 군을 나아가게‖⏎한다. 위에서는 조예가 친히 출진하여 이‖⏎싸움에 거는 의기를 보이고, 사마의도‖⏎참군으로 합류한다. 장안을 지키려는‖⏎위군을 앞에 두고 촉은 유례없는 격전을‖⏎치른다.‖⏎　　　　　　　　　　　　　　클리어:‖{01D7:0}⏎{0022}
269	16	赤壁での勝利以来、荊州は劉備の領有地と‖⏎なっていた。だが、荊州は劉備が入蜀する‖⏎までという約束で、呉が貸し与えた地であ‖⏎る。にもかかわらず、劉備の入蜀が果たさ‖⏎れた後も荊州には関羽が居座り、一向に返‖⏎す気配はない。業を煮やした孫権は呂蒙を‖⏎中心とした一軍を編成し、樊城攻めのため‖⏎に関羽が城を空けている隙に荊州を攻略し‖⏎ようとする。‖⏎　‖⏎　　　　　　　　　　　　　　クリア：‖{01D7:0}⏎{0022}	적벽에서 이긴 뒤로 형주는 유비의‖⏎영유지가 되어 있었다. 그러나 형주는‖⏎유비가 촉에 들어갈 때까지라는 약속으로‖⏎오가 빌려준 땅이다. 그런데도 유비의‖⏎입촉이 이루어진 뒤에도 형주에는 관우가‖⏎눌러앉아 돌려줄 기색이 전혀 없다. 속이‖⏎탄 손권은 여몽을 중심으로 한 군을‖⏎편성하여, 번성을 치느라 관우가 성을‖⏎비운 틈에 형주를 공략하려 한다.‖⏎　‖⏎　　　　　　　　　　　　　　클리어:‖{01D7:0}⏎{0022}
